Gene_Name,Index
SBSPON,15963
SC4MOL,15964
SC5DL,15965
SC65,15966
SCAF1,15967
SCAF11,15968
SCAF4,15969
SCAF8,15970
SCAI,15971
SCAMP1,15972
SCAMP2,15973
SCAMP3,15974
SCAMP4,15975
SCAMP5,15976
SCAND1,15977
SCAND3,15978
SCAP,15979
SCAPER,15980
SCARA3,15981
SCARA5,15982
SCARB1,15983
SCARB2,15984
SCARF1,15985
SCARF2,15986
SCCPDH,15987
SCD,15988
SCD5,15989
SCEL,15990
SCFD1,15991
SCFD2,15992
SCG2,15993
SCG3,15994
SCG5,15995
SCGB1A1,15996
SCGB1C1,15997
SCGB1D1,15998
SCGB1D2,15999
SCGB1D4,16000
SCGB2A1,16001
SCGB2A2,16002
SCGB2B2,16003
SCGB3A1,16004
SCGB3A2,16005
SCGBL,16006
SCGN,16007
SCHIP1,16008
SCIMP,16009
SCIN,16010
SCLT1,16011
SCLY,16012
SCMH1,16013
SCML1,16014
SCML2,16015
SCML4,16016
SCN10A,16017
SCN11A,16018
SCN1A,16019
SCN1B,16020
SCN2A,16021
SCN2B,16022
SCN3A,16023
SCN3B,16024
SCN4A,16025
SCN4B,16026
SCN5A,16027
SCN7A,16028
SCN8A,16029
SCN9A,16030
SCNM1,16031
SCNN1A,16032
SCNN1B,16033
SCNN1D,16034
SCNN1G,16035
SCO1,16036
SCO2,16037
SCOC,16038
SCP2,16039
SCPEP1,16040
SCRG1,16041
SCRIB,16042
SCRN1,16043
SCRN2,16044
SCRN3,16045
SCRT2,16046
SCTR,16047
SCUBE1,16048
SCUBE2,16049
SCUBE3,16050
SCYL1,16051
SCYL2,16052
SCYL3,16053
SDAD1,16054
SDC1,16055
SDC2,16056
SDC3,16057
SDC4,16058
SDCBP,16059
SDCBP2,16060
SDCCAG1,16061
SDCCAG10,16062
SDCCAG3,16063
SDCCAG8,16064
SDE2,16065
SDF2,16066
SDF2L1,16067
SDF4,16068
SDHA,16069
SDHAF2,16070
SDHAP1,16071
SDHAP2,16072
SDHAP3,16073
SDHB,16074
SDHC,16075
SDHD,16076
SDK1,16077
SDK2,16078
SDPR,16079
SDR16C5,16080
SDR16C6P,16081
SDR39U1,16082
SDR42E1,16083
SDR9C7,16084
SDS,16085
SDSL,16086
SEBOX,16087
SEC1,16088
SEC11A,16089
SEC11C,16090
SEC13,16091
SEC14L1,16092
SEC14L2,16093
SEC14L3,16094
SEC14L4,16095
SEC14L5,16096
SEC14L6,16097
SEC16A,16098
SEC16B,16099
SEC22A,16100
SEC22B,16101
SEC22C,16102
SEC23A,16103
SEC23B,16104
SEC23IP,16105
SEC24A,16106
SEC24B,16107
SEC24C,16108
SEC24D,16109
SEC31A,16110
SEC31B,16111
SEC61A1,16112
SEC61A2,16113
SEC61B,16114
SEC61G,16115
SEC62,16116
SEC63,16117
SECISBP2,16118
SECISBP2L,16119
SECTM1,16120
SEH1L,16121
SEL1L,16122
SEL1L2,16123
SEL1L3,16124
SELE,16125
SELENBP1,16126
SELK,16127
SELL,16128
SELO,16129
SELP,16130
SELPLG,16131
SELRC1,16132
SELS,16133
SELT,16134
SEMA3A,16135
SEMA3B,16136
SEMA3C,16137
SEMA3D,16138
SEMA3E,16139
SEMA3F,16140
SEMA3G,16141
SEMA4A,16142
SEMA4B,16143
SEMA4C,16144
SEMA4D,16145
SEMA4F,16146
SEMA4G,16147
SEMA5A,16148
SEMA5B,16149
SEMA6A,16150
SEMA6B,16151
SEMA6C,16152
SEMA6D,16153
SEMA7A,16154
SEMG1,16155
SEMG2,16156
SENP1,16157
SENP2,16158
SENP3,16159
SENP5,16160
SENP6,16161
SENP7,16162
SENP8,16163
SEPHS1,16164
SEPHS2,16165
SEPN1,16166
SEPP1,16167
SEPSECS,16168
SEPT1,16169
SEPT10,16170
SEPT11,16171
SEPT12,16172
SEPT14,16173
SEPT2,16174
SEPT3,16175
SEPT4,16176
SEPT5,16177
SEPT6,16178
SEPT7,16179
SEPT8,16180
SEPT9,16181
SEPW1,16182
SEPX1,16183
SERAC1,16184
SERBP1,16185
SERF1B,16186
SERF2,16187
SERGEF,16188
SERHL,16189
SERHL2,16190
SERINC1,16191
SERINC2,16192
SERINC3,16193
SERINC4,16194
SERINC5,16195
SERP1,16196
SERP2,16197
SERPINA1,16198
SERPINA10,16199
SERPINA11,16200
SERPINA12,16201
SERPINA13,16202
SERPINA2,16203
SERPINA3,16204
SERPINA4,16205
SERPINA5,16206
SERPINA6,16207
SERPINA7,16208
SERPINA9,16209
SERPINB1,16210
SERPINB10,16211
SERPINB11,16212
SERPINB12,16213
SERPINB13,16214
SERPINB2,16215
SERPINB3,16216
SERPINB4,16217
SERPINB5,16218
SERPINB6,16219
SERPINB7,16220
SERPINB8,16221
SERPINB9,16222
SERPINC1,16223
SERPIND1,16224
SERPINE1,16225
SERPINE2,16226
SERPINE3,16227
SERPINF1,16228
SERPINF2,16229
SERPING1,16230
SERPINH1,16231
SERPINI1,16232
SERPINI2,16233
SERTAD1,16234
SERTAD2,16235
SERTAD3,16236
SERTAD4,16237
SERTM1,16238
SESN1,16239
SESN2,16240
SESN3,16241
SESTD1,16242
SET,16243
SETBP1,16244
SETD1A,16245
SETD1B,16246
SETD2,16247
SETD3,16248
SETD4,16249
SETD5,16250
SETD6,16251
SETD7,16252
SETD8,16253
SETD9,16254
SETDB1,16255
SETDB2,16256
SETMAR,16257
SETX,16258
SEZ6,16259
SEZ6L,16260
SEZ6L2,16261
SF1,16262
SF3A1,16263
SF3A2,16264
SF3A3,16265
SF3B1,16266
SF3B14,16267
SF3B2,16268
SF3B3,16269
SF3B4,16270
SF3B5,16271
SF4,16272
SFI1,16273
SFMBT1,16274
SFMBT2,16275
SFN,16276
SFPQ,16277
SFR1,16278
SFRP1,16279
SFRP2,16280
SFRP4,16281
SFRP5,16282
SFRS1,16283
SFRS11,16284
SFRS12IP1,16285
SFRS13B,16286
SFRS14,16287
SFRS15,16288
SFRS16,16289
SFRS17A,16290
SFRS18,16291
SFRS2,16292
SFRS2IP,16293
SFRS3,16294
SFRS4,16295
SFRS5,16296
SFRS6,16297
SFRS7,16298
SFRS8,16299
SFSWAP,16300
SFT2D1,16301
SFT2D2,16302
SFTA2,16303
SFTA3,16304
SFTPA1,16305
SFTPA2,16306
SFTPB,16307
SFTPC,16308
SFTPD,16309
SFXN1,16310
SFXN2,16311
SFXN3,16312
SFXN4,16313
SFXN5,16314
SGCA,16315
SGCB,16316
SGCD,16317
SGCE,16318
SGCG,16319
SGCZ,16320
SGEF,16321
SGIP1,16322
SGK1,16323
SGK196,16324
SGK2,16325
SGK223,16326
SGK269,16327
SGK3,16328
SGK494,16329
SGMS1,16330
SGMS2,16331
SGOL1,16332
SGOL2,16333
SGPL1,16334
SGPP1,16335
SGPP2,16336
SGSH,16337
SGSM1,16338
SGSM2,16339
SGSM3,16340
SGTA,16341
SGTB,16342
SH2B1,16343
SH2B2,16344
SH2B3,16345
SH2D1A,16346
SH2D1B,16347
SH2D2A,16348
SH2D3A,16349
SH2D3C,16350
SH2D4A,16351
SH2D4B,16352
SH2D5,16353
SH2D6,16354
SH2D7,16355
SH3BGR,16356
SH3BGRL,16357
SH3BGRL2,16358
SH3BGRL3,16359
SH3BP1,16360
SH3BP2,16361
SH3BP4,16362
SH3BP5,16363
SH3BP5L,16364
SH3D19,16365
SH3D21,16366
SH3GL1,16367
SH3GL2,16368
SH3GL3,16369
SH3GLB1,16370
SH3GLB2,16371
SH3KBP1,16372
SH3PXD2A,16373
SH3PXD2B,16374
SH3RF1,16375
SH3RF2,16376
SH3RF3,16377
SH3TC1,16378
SH3TC2,16379
SH3YL1,16380
SHANK1,16381
SHANK2,16382
SHANK3,16383
SHARPIN,16384
SHB,16385
SHBG,16386
SHC1,16387
SHC2,16388
SHC3,16389
SHC4,16390
SHCBP1,16391
SHCBP1L,16392
SHD,16393
SHE,16394
SHF,16395
SHFM1,16396
SHH,16397
SHISA2,16398
SHISA3,16399
SHISA4,16400
SHISA5,16401
SHISA6,16402
SHISA7,16403
SHISA9,16404
SHKBP1,16405
SHMT1,16406
SHMT2,16407
SHOC2,16408
SHOX,16409
SHOX2,16410
SHPK,16411
SHPRH,16412
SHQ1,16413
SHROOM1,16414
SHROOM2,16415
SHROOM3,16416
SHROOM4,16417
SI,16418
SIAE,16419
SIAH1,16420
SIAH2,16421
SIAH3,16422
SIDT1,16423
SIDT2,16424
SIGIRR,16425
SIGLEC1,16426
SIGLEC10,16427
SIGLEC11,16428
SIGLEC12,16429
SIGLEC14,16430
SIGLEC15,16431
SIGLEC16,16432
SIGLEC5,16433
SIGLEC6,16434
SIGLEC7,16435
SIGLEC8,16436
SIGLEC9,16437
SIGLECL1,16438
SIGLECP3,16439
SIGMAR1,16440
SIK1,16441
SIK2,16442
SIK3,16443
SIKE1,16444
SIL1,16445
SILV,16446
SIM1,16447
SIM2,16448
SIN3A,16449
SIN3B,16450
SIP1,16451
SIPA1,16452
SIPA1L1,16453
SIPA1L2,16454
SIPA1L3,16455
SIRPA,16456
SIRPB1,16457
SIRPB2,16458
SIRPD,16459
SIRPG,16460
SIRT1,16461
SIRT2,16462
SIRT3,16463
SIRT4,16464
SIRT5,16465
SIRT6,16466
SIRT7,16467
SIT1,16468
SIVA1,16469
SIX1,16470
SIX2,16471
SIX3,16472
SIX4,16473
SIX5,16474
SIX6,16475
SKA1,16476
SKA2,16477
SKA2L,16478
SKA3,16479
SKAP1,16480
SKAP2,16481
SKI,16482
SKIDA1,16483
SKIL,16484
SKIV2L,16485
SKIV2L2,16486
SKOR1,16487
SKOR2,16488
SKP1,16489
SKP2,16490
SLA,16491
SLA2,16492
SLAIN1,16493
SLAIN2,16494
SLAMF1,16495
SLAMF6,16496
SLAMF7,16497
SLAMF8,16498
SLAMF9,16499
SLBP,16500
SLC10A1,16501
SLC10A2,16502
SLC10A3,16503
SLC10A4,16504
SLC10A5,16505
SLC10A6,16506
SLC10A7,16507
SLC11A1,16508
SLC11A2,16509
SLC12A1,16510
SLC12A2,16511
SLC12A3,16512
SLC12A4,16513
SLC12A5,16514
SLC12A6,16515
SLC12A7,16516
SLC12A8,16517
SLC12A9,16518
SLC13A1,16519
SLC13A2,16520
SLC13A3,16521
SLC13A4,16522
SLC13A5,16523
SLC14A1,16524
SLC14A2,16525
SLC15A1,16526
SLC15A2,16527
SLC15A3,16528
SLC15A4,16529
SLC15A5,16530
SLC16A1,16531
SLC16A10,16532
SLC16A11,16533
SLC16A12,16534
SLC16A13,16535
SLC16A14,16536
SLC16A2,16537
SLC16A3,16538
SLC16A4,16539
SLC16A5,16540
SLC16A6,16541
SLC16A7,16542
SLC16A8,16543
SLC16A9,16544
SLC17A1,16545
SLC17A2,16546
SLC17A3,16547
SLC17A4,16548
SLC17A5,16549
SLC17A6,16550
SLC17A7,16551
SLC17A8,16552
SLC17A9,16553
SLC18A1,16554
SLC18A2,16555
SLC18A3,16556
SLC18B1,16557
SLC19A1,16558
SLC19A2,16559
SLC19A3,16560
SLC1A1,16561
SLC1A2,16562
SLC1A3,16563
SLC1A4,16564
SLC1A5,16565
SLC1A6,16566
SLC1A7,16567
SLC20A1,16568
SLC20A2,16569
SLC22A1,16570
SLC22A10,16571
SLC22A11,16572
SLC22A12,16573
SLC22A13,16574
SLC22A14,16575
SLC22A15,16576
SLC22A16,16577
SLC22A17,16578
SLC22A18,16579
SLC22A18AS,16580
SLC22A2,16581
SLC22A20,16582
SLC22A23,16583
SLC22A24,16584
SLC22A25,16585
SLC22A3,16586
SLC22A4,16587
SLC22A5,16588
SLC22A6,16589
SLC22A7,16590
SLC22A8,16591
SLC22A9,16592
SLC23A1,16593
SLC23A2,16594
SLC23A3,16595
SLC24A1,16596
SLC24A2,16597
SLC24A3,16598
SLC24A4,16599
SLC24A5,16600
SLC24A6,16601
SLC25A1,16602
SLC25A10,16603
SLC25A11,16604
SLC25A12,16605
SLC25A13,16606
SLC25A14,16607
SLC25A15,16608
SLC25A16,16609
SLC25A17,16610
SLC25A18,16611
SLC25A19,16612
SLC25A2,16613
SLC25A20,16614
SLC25A21,16615
SLC25A22,16616
SLC25A23,16617
SLC25A24,16618
SLC25A25,16619
SLC25A26,16620
SLC25A27,16621
SLC25A28,16622
SLC25A29,16623
SLC25A3,16624
SLC25A30,16625
SLC25A31,16626
SLC25A32,16627
SLC25A33,16628
SLC25A34,16629
SLC25A35,16630
SLC25A36,16631
SLC25A37,16632
SLC25A38,16633
SLC25A39,16634
SLC25A4,16635
SLC25A40,16636
SLC25A41,16637
SLC25A42,16638
SLC25A43,16639
SLC25A44,16640
SLC25A45,16641
SLC25A46,16642
SLC25A47,16643
SLC25A48,16644
SLC25A5,16645
SLC25A51,16646
SLC25A52,16647
SLC25A53,16648
SLC25A6,16649
SLC26A1,16650
SLC26A10,16651
SLC26A11,16652
SLC26A2,16653
SLC26A3,16654
SLC26A4,16655
SLC26A5,16656
SLC26A6,16657
SLC26A7,16658
SLC26A8,16659
SLC26A9,16660
SLC27A1,16661
SLC27A2,16662
SLC27A3,16663
SLC27A4,16664
SLC27A5,16665
SLC27A6,16666
SLC28A1,16667
SLC28A2,16668
SLC28A3,16669
SLC29A1,16670
SLC29A2,16671
SLC29A3,16672
SLC29A4,16673
SLC2A1,16674
SLC2A10,16675
SLC2A11,16676
SLC2A12,16677
SLC2A13,16678
SLC2A14,16679
SLC2A2,16680
SLC2A3,16681
SLC2A4,16682
SLC2A4RG,16683
SLC2A5,16684
SLC2A6,16685
SLC2A7,16686
SLC2A8,16687
SLC2A9,16688
SLC30A1,16689
SLC30A10,16690
SLC30A2,16691
SLC30A3,16692
SLC30A4,16693
SLC30A5,16694
SLC30A6,16695
SLC30A7,16696
SLC30A8,16697
SLC30A9,16698
SLC31A1,16699
SLC31A2,16700
SLC32A1,16701
SLC33A1,16702
SLC34A1,16703
SLC34A2,16704
SLC34A3,16705
SLC35A1,16706
SLC35A2,16707
SLC35A3,16708
SLC35A4,16709
SLC35A5,16710
SLC35B1,16711
SLC35B2,16712
SLC35B3,16713
SLC35B4,16714
SLC35C1,16715
SLC35C2,16716
SLC35D1,16717
SLC35D2,16718
SLC35D3,16719
SLC35E1,16720
SLC35E2,16721
SLC35E2B,16722
SLC35E3,16723
SLC35E4,16724
SLC35F1,16725
SLC35F2,16726
SLC35F3,16727
SLC35F4,16728
SLC35F5,16729
SLC35G1,16730
SLC35G2,16731
SLC35G3,16732
SLC35G4,16733
SLC35G5,16734
SLC35G6,16735
SLC36A1,16736
SLC36A2,16737
SLC36A3,16738
SLC36A4,16739
SLC37A1,16740
SLC37A2,16741
SLC37A3,16742
SLC37A4,16743
SLC38A1,16744
SLC38A10,16745
SLC38A11,16746
SLC38A2,16747
SLC38A3,16748
SLC38A4,16749
SLC38A5,16750
SLC38A6,16751
SLC38A7,16752
SLC38A8,16753
SLC38A9,16754
SLC39A1,16755
SLC39A10,16756
SLC39A11,16757
SLC39A12,16758
SLC39A13,16759
SLC39A14,16760
SLC39A2,16761
SLC39A3,16762
SLC39A4,16763
SLC39A5,16764
SLC39A6,16765
SLC39A7,16766
SLC39A8,16767
SLC39A9,16768
SLC3A1,16769
SLC3A2,16770
SLC40A1,16771
SLC41A1,16772
SLC41A2,16773
SLC41A3,16774
SLC43A1,16775
SLC43A2,16776
SLC43A3,16777
SLC44A1,16778
SLC44A2,16779
SLC44A3,16780
SLC44A4,16781
SLC44A5,16782
SLC45A1,16783
SLC45A2,16784
SLC45A3,16785
SLC45A4,16786
SLC46A1,16787
SLC46A2,16788
SLC46A3,16789
SLC47A1,16790
SLC47A2,16791
SLC48A1,16792
SLC4A1,16793
SLC4A10,16794
SLC4A11,16795
SLC4A1AP,16796
SLC4A2,16797
SLC4A3,16798
SLC4A4,16799
SLC4A5,16800
SLC4A7,16801
SLC4A8,16802
SLC4A9,16803
SLC50A1,16804
SLC51A,16805
SLC51B,16806
SLC52A1,16807
SLC52A2,16808
SLC52A3,16809
SLC5A1,16810
SLC5A10,16811
SLC5A11,16812
SLC5A12,16813
SLC5A2,16814
SLC5A3,16815
SLC5A4,16816
SLC5A5,16817
SLC5A6,16818
SLC5A7,16819
SLC5A8,16820
SLC5A9,16821
SLC6A1,16822
SLC6A10P,16823
SLC6A11,16824
SLC6A12,16825
SLC6A13,16826
SLC6A14,16827
SLC6A15,16828
SLC6A16,16829
SLC6A17,16830
SLC6A18,16831
SLC6A19,16832
SLC6A2,16833
SLC6A20,16834
SLC6A3,16835
SLC6A4,16836
SLC6A5,16837
SLC6A6,16838
SLC6A7,16839
SLC6A8,16840
SLC6A9,16841
SLC7A1,16842
SLC7A10,16843
SLC7A11,16844
SLC7A13,16845
SLC7A14,16846
SLC7A2,16847
SLC7A3,16848
SLC7A4,16849
SLC7A5,16850
SLC7A5P2,16851
SLC7A6,16852
SLC7A6OS,16853
SLC7A7,16854
SLC7A8,16855
SLC7A9,16856
SLC8A1,16857
SLC8A2,16858
SLC8A3,16859
SLC9A1,16860
SLC9A10,16861
SLC9A11,16862
SLC9A2,16863
SLC9A3,16864
SLC9A3R1,16865
SLC9A3R2,16866
SLC9A4,16867
SLC9A5,16868
SLC9A6,16869
SLC9A7,16870
SLC9A8,16871
SLC9A9,16872
SLC9B1,16873
SLC9B2,16874
SLC9C1,16875
SLC9C2,16876
SLCO1A2,16877
SLCO1B1,16878
SLCO1B3,16879
SLCO1B7,16880
SLCO1C1,16881
SLCO2A1,16882
SLCO2B1,16883
SLCO3A1,16884
SLCO4A1,16885
SLCO4C1,16886
SLCO5A1,16887
SLCO6A1,16888
SLFN11,16889
SLFN12,16890
SLFN12L,16891
SLFN13,16892
SLFN14,16893
SLFN5,16894
SLFNL1,16895
SLIRP,16896
SLIT1,16897
SLIT2,16898
SLIT3,16899
SLITRK1,16900
SLITRK2,16901
SLITRK3,16902
SLITRK4,16903
SLITRK5,16904
SLITRK6,16905
SLK,16906
SLMAP,16907
SLMO1,16908
SLMO2,16909
SLN,16910
SLPI,16911
SLTM,16912
SLU7,16913
SLURP1,16914
SLX1B,16915
SLX4,16916
SMAD1,16917
SMAD2,16918
SMAD3,16919
SMAD4,16920
SMAD5,16921
SMAD6,16922
SMAD7,16923
SMAD9,16924
SMAGP,16925
SMAP1,16926
SMAP2,16927
SMARCA1,16928
SMARCA2,16929
SMARCA4,16930
SMARCA5,16931
SMARCAD1,16932
SMARCAL1,16933
SMARCB1,16934
SMARCC1,16935
SMARCC2,16936
SMARCD1,16937
SMARCD2,16938
SMARCD3,16939
SMARCE1,16940
SMC1A,16941
SMC1B,16942
SMC2,16943
SMC3,16944
SMC4,16945
SMC5,16946
SMC6,16947
SMCHD1,16948
SMCP,16949
SMCR7,16950
SMCR7L,16951
SMCR8,16952
SMEK1,16953
SMEK2,16954
SMG1,16955
SMG5,16956
SMG6,16957
SMG7,16958
SMG8,16959
SMG9,16960
SMNDC1,16961
SMO,16962
SMOC1,16963
SMOC2,16964
SMOX,16965
SMPD1,16966
SMPD2,16967
SMPD3,16968
SMPD4,16969
SMPDL3A,16970
SMPDL3B,16971
SMPX,16972
SMR3A,16973
SMR3B,16974
SMS,16975
SMTN,16976
SMTNL1,16977
SMTNL2,16978
SMU1,16979
SMUG1,16980
SMURF1,16981
SMURF2,16982
SMYD1,16983
SMYD2,16984
SMYD3,16985
SMYD4,16986
SMYD5,16987
SNAI1,16988
SNAI2,16989
SNAI3,16990
SNAP23,16991
SNAP25,16992
SNAP29,16993
SNAP47,16994
SNAP91,16995
SNAPC1,16996
SNAPC2,16997
SNAPC3,16998
SNAPC4,16999
SNAPC5,17000
SNAPIN,17001
SNCA,17002
SNCAIP,17003
SNCB,17004
SNCG,17005
SND1,17006
SNED1,17007
SNF8,17008
SNHG3-RCC1,17009
SNIP1,17010
SNN,17011
SNPH,17012
SNRK,17013
SNRNP200,17014
SNRNP25,17015
SNRNP27,17016
SNRNP35,17017
SNRNP40,17018
SNRNP48,17019
SNRNP70,17020
SNRPA,17021
SNRPB,17022
SNRPB2,17023
SNRPC,17024
SNRPD1,17025
SNRPD2,17026
SNRPD3,17027
SNRPE,17028
SNRPEP2,17029
SNRPG,17030
SNRPN,17031
SNTA1,17032
SNTB1,17033
SNTB2,17034
SNTG1,17035
SNTG2,17036
SNTN,17037
SNUPN,17038
SNURF,17039
SNURFL,17040
SNW1,17041
SNX1,17042
SNX10,17043
SNX11,17044
SNX12,17045
SNX13,17046
SNX14,17047
SNX15,17048
SNX16,17049
SNX17,17050
SNX18,17051
SNX19,17052
SNX2,17053
SNX20,17054
SNX21,17055
SNX22,17056
SNX24,17057
SNX25,17058
SNX27,17059
SNX29,17060
SNX29P1,17061
SNX3,17062
SNX30,17063
SNX31,17064
SNX32,17065
SNX33,17066
SNX4,17067
SNX5,17068
SNX6,17069
SNX7,17070
SNX8,17071
SNX9,17072
SOAT1,17073
SOAT2,17074
SOBP,17075
SOCS1,17076
SOCS2,17077
SOCS4,17078
SOCS5,17079
SOCS6,17080
SOCS7,17081
SOD1,17082
SOD2,17083
SOGA1,17084
SOGA2,17085
SOGA3,17086
SOHLH1,17087
SOHLH2,17088
SOLH,17089
SON,17090
SORBS1,17091
SORBS2,17092
SORBS3,17093
SORCS1,17094
SORCS2,17095
SORCS3,17096
SORD,17097
SORL1,17098
SORT1,17099
SOS1,17100
SOS2,17101
SOST,17102
SOSTDC1,17103
SOWAHB,17104
SOWAHC,17105
SOX1,17106
SOX10,17107
SOX11,17108
SOX12,17109
SOX13,17110
SOX14,17111
SOX15,17112
SOX17,17113
SOX2,17114
SOX21,17115
SOX3,17116
SOX30,17117
SOX4,17118
SOX5,17119
SOX6,17120
SOX7,17121
SOX8,17122
SOX9,17123
SP1,17124
SP100,17125
SP110,17126
SP140,17127
SP140L,17128
SP2,17129
SP3,17130
SP4,17131
SP5,17132
SP6,17133
SP7,17134
SP8,17135
SPA17,17136
SPACA1,17137
SPACA3,17138
SPACA4,17139
SPACA5,17140
SPACA7,17141
SPAG1,17142
SPAG11A,17143
SPAG11B,17144
SPAG16,17145
SPAG17,17146
SPAG4,17147
SPAG5,17148
SPAG6,17149
SPAG7,17150
SPAG8,17151
SPAG9,17152
SPAM1,17153
SPANXC,17154
SPANXD,17155
SPANXE,17156
SPANXN1,17157
SPANXN2,17158
SPANXN3,17159
SPANXN4,17160
SPANXN5,17161
SPARC,17162
SPARCL1,17163
SPAST,17164
SPATA1,17165
SPATA12,17166
SPATA13,17167
SPATA16,17168
SPATA17,17169
SPATA18,17170
SPATA19,17171
SPATA2,17172
SPATA20,17173
SPATA21,17174
SPATA22,17175
SPATA24,17176
SPATA25,17177
SPATA2L,17178
SPATA3,17179
SPATA4,17180
SPATA5,17181
SPATA5L1,17182
SPATA6,17183
SPATA6L,17184
SPATA7,17185
SPATA8,17186
SPATA9,17187
SPATC1,17188
SPATS1,17189
SPATS2,17190
SPATS2L,17191
SPC24,17192
SPC25,17193
SPCS1,17194
SPCS2,17195
SPCS3,17196
SPDEF,17197
SPDYA,17198
SPDYC,17199
SPDYE1,17200
SPDYE3,17201
SPDYE4,17202
SPDYE5,17203
SPDYE6,17204
SPECC1,17205
SPECC1L,17206
SPEF1,17207
SPEF2,17208
SPEG,17209
SPEM1,17210
SPEN,17211
SPERT,17212
SPESP1,17213
SPG11,17214
SPG20,17215
SPG21,17216
SPG7,17217
SPHK1,17218
SPHK2,17219
SPHKAP,17220
SPI1,17221
SPIB,17222
SPIC,17223
SPICE1,17224
SPIN1,17225
SPIN2A,17226
SPIN2B,17227
SPIN3,17228
SPIN4,17229
SPINK1,17230
SPINK13,17231
SPINK14,17232
SPINK2,17233
SPINK4,17234
SPINK5,17235
SPINK6,17236
SPINK7,17237
SPINK8,17238
SPINK9,17239
SPINLW1,17240
SPINT1,17241
SPINT2,17242
SPINT3,17243
SPINT4,17244
SPIRE1,17245
SPIRE2,17246
SPN,17247
SPNS1,17248
SPNS2,17249
SPNS3,17250
SPO11,17251
SPOCD1,17252
SPOCK1,17253
SPOCK2,17254
SPOCK3,17255
SPON1,17256
SPON2,17257
SPOP,17258
SPOPL,17259
SPP1,17260
SPP2,17261
SPPL2A,17262
SPPL2B,17263
SPPL2C,17264
SPPL3,17265
SPR,17266
SPRED1,17267
SPRED2,17268
SPRED3,17269
SPRR1A,17270
SPRR1B,17271
SPRR2A,17272
SPRR2B,17273
SPRR2D,17274
SPRR2E,17275
SPRR2F,17276
SPRR2G,17277
SPRR3,17278
SPRR4,17279
SPRTN,17280
SPRY1,17281
SPRY2,17282
SPRY3,17283
SPRY4,17284
SPRYD3,17285
SPRYD4,17286
SPRYD5,17287
SPRYD7,17288
SPSB1,17289
SPSB2,17290
SPSB3,17291
SPSB4,17292
SPTA1,17293
SPTAN1,17294
SPTB,17295
SPTBN1,17296
SPTBN2,17297
SPTBN4,17298
SPTBN5,17299
SPTLC1,17300
SPTLC2,17301
SPTLC3,17302
SPTSSA,17303
SPTSSB,17304
SPTY2D1,17305
SPZ1,17306
SQLE,17307
SQRDL,17308
SQSTM1,17309
SR140,17310
SRA1,17311
SRBD1,17312
SRC,17313
SRCAP,17314
SRCIN1,17315
SRCRB4D,17316
SRD5A1,17317
SRD5A2,17318
SRD5A2L2,17319
SRD5A3,17320
SREBF1,17321
SREBF2,17322
SREK1,17323
SREK1IP1,17324
SRF,17325
SRFBP1,17326
SRGAP1,17327
SRGAP2,17328
SRGAP3,17329
SRGN,17330
SRI,17331
SRL,17332
SRM,17333
SRMS,17334
SRP14,17335
SRP19,17336
SRP54,17337
SRP68,17338
SRP72,17339
SRP9,17340
SRPK1,17341
SRPK2,17342
SRPK3,17343
SRPR,17344
SRPRB,17345
SRPX,17346
SRPX2,17347
SRR,17348
SRRD,17349
SRRM1,17350
SRRM2,17351
SRRM3,17352
SRRM4,17353
SRRM5,17354
SRRT,17355
SRSF1,17356
SRSF10,17357
SRSF11,17358
SRSF12,17359
SRSF2,17360
SRSF2IP,17361
SRSF3,17362
SRSF4,17363
SRSF5,17364
SRSF6,17365
SRSF7,17366
SRSF9,17367
SRXN1,17368
SS18,17369
SS18L1,17370
SSB,17371
SSBP1,17372
SSBP2,17373
SSBP3,17374
SSBP4,17375
SSC5D,17376
SSFA2,17377
SSH1,17378
SSH2,17379
SSH3,17380
SSNA1,17381
SSPN,17382
SSPO,17383
SSR1,17384
SSR2,17385
SSR3,17386
SSR4,17387
SSRP1,17388
SSSCA1,17389
SST,17390
SSTR1,17391
SSTR2,17392
SSTR3,17393
SSTR4,17394
SSTR5,17395
SSU72,17396
SSX1,17397
SSX2IP,17398
SSX3,17399
SSX4,17400
SSX4B,17401
SSX5,17402
SSX6,17403
SSX7,17404
SSX8,17405
SSX9,17406
ST13,17407
ST13P5,17408
ST14,17409
ST18,17410
ST20,17411
ST3GAL1,17412
ST3GAL2,17413
ST3GAL3,17414
ST3GAL4,17415
ST3GAL5,17416
ST3GAL6,17417
ST5,17418
ST6GAL1,17419
ST6GAL2,17420
ST6GALNAC1,17421
ST6GALNAC2,17422
ST6GALNAC3,17423
ST6GALNAC4,17424
ST6GALNAC5,17425
ST6GALNAC6,17426
ST7,17427
ST7L,17428
ST8SIA1,17429
ST8SIA2,17430
ST8SIA3,17431
ST8SIA4,17432
ST8SIA5,17433
ST8SIA6,17434
STAB1,17435
STAB2,17436
STAC,17437
STAC2,17438
STAC3,17439
STAG1,17440
STAG2,17441
STAG3,17442
STAG3L2,17443
STAG3L4,17444
STAM,17445
STAM2,17446
STAMBP,17447
STAMBPL1,17448
STAP1,17449
STAP2,17450
STAR,17451
STARD10,17452
STARD13,17453
STARD3,17454
STARD3NL,17455
STARD4,17456
STARD5,17457
STARD6,17458
STARD7,17459
STARD8,17460
STARD9,17461
STAT1,17462
STAT2,17463
STAT3,17464
STAT4,17465
